Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Sum of Live weight (tonnes),Sum of Landed weight (tonnes),Sum of Value(£)
6,Vidlin,Highlands and Islands,Scotland,UK,10m&Under,Mackerel,Pelagic,0.06,0.06,0.06
6,Vidlin,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,4.04,4.04,6.67
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,0.29,0.25,0.65
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,0.08,0.06,0.11
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,0.00,0.00,0.00
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Lemon Sole,Demersal,0.03,0.03,0.05
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Ling,Demersal,0.01,0.01,0.00
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Megrim,Demersal,0.02,0.02,0.02
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.07,0.06,0.17
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Other Demersal,Demersal,0.00,0.00,0.02
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Plaice,Demersal,0.09,0.09,0.12
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Saithe,Demersal,0.01,0.01,0.01
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Skates and Rays,Demersal,0.05,0.04,0.04
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.01,0.01,0.03
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,0.37,0.32,0.37
6,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Witch,Demersal,0.01,0.01,0.01
6,Vigo,Foreign,Spain,UK,Over10m,Brill,Demersal,0.02,0.02,0.09
6,Vigo,Foreign,Spain,UK,Over10m,Cod,Demersal,0.48,0.41,1.40
6,Vigo,Foreign,Spain,UK,Over10m,Haddock,Demersal,0.86,0.73,1.06
6,Vigo,Foreign,Spain,UK,Over10m,Hake,Demersal,1.44,1.30,2.84
6,Vigo,Foreign,Spain,UK,Over10m,Lemon Sole,Demersal,0.21,0.20,0.15
6,Vigo,Foreign,Spain,UK,Over10m,Ling,Demersal,0.46,0.40,0.41
6,Vigo,Foreign,Spain,UK,Over10m,Megrim,Demersal,18.37,17.33,42.41
6,Vigo,Foreign,Spain,UK,Over10m,Monks or Anglers,Demersal,35.05,29.71,94.71
6,Vigo,Foreign,Spain,UK,Over10m,Other Demersal,Demersal,2.21,2.18,5.01
6,Vigo,Foreign,Spain,UK,Over10m,Skates and Rays,Demersal,0.78,0.63,0.44
6,Vigo,Foreign,Spain,UK,Over10m,Turbot,Demersal,0.01,0.01,0.07
6,Vigo,Foreign,Spain,UK,Over10m,Witch,Demersal,3.93,3.71,6.12
6,Walton-On-Naze,Essex,England,UK,10m&Under,Lobsters,Shellfish,0.09,0.09,1.32
6,Walton-On-Naze,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.03,0.03,0.11
6,Walton-On-Naze,Essex,England,UK,10m&Under,Skates and Rays,Demersal,0.03,0.03,0.15
6,Walton-On-Naze,Essex,England,UK,Over10m,Bass,Demersal,0.02,0.02,0.18
6,Walton-On-Naze,Essex,England,UK,Over10m,Mullet,Demersal,0.00,0.00,0.00
6,Walton-On-Naze,Essex,England,UK,Over10m,Other Demersal,Demersal,0.06,0.06,0.05
6,Walton-On-Naze,Essex,England,UK,Over10m,Skates and Rays,Demersal,0.00,0.00,0.01
6,Warrenpoint,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,11.79,11.79,5.90
6,Wells,East Anglia,England,UK,10m&Under,Crabs,Shellfish,44.01,44.01,71.81
6,Wells,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.50,0.50,6.39
6,Wells,East Anglia,England,UK,10m&Under,Whelks,Shellfish,62.78,62.78,81.70
6,Wells,East Anglia,England,UK,Over10m,Crabs,Shellfish,10.12,10.12,16.41
6,Wells,East Anglia,England,UK,Over10m,Lobsters,Shellfish,0.98,0.98,12.20
6,Wells,East Anglia,England,UK,Over10m,Whelks,Shellfish,4.51,4.51,5.86
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Bass,Demersal,0.01,0.01,0.12
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.00,0.00,0.02
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,2.72,2.71,6.63
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Cuttlefish,Shellfish,0.02,0.02,0.07
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Gurnard,Demersal,0.00,0.00,0.00
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.63,0.63,9.01
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Mullet,Demersal,0.14,0.14,0.66
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Other Demersal,Demersal,0.04,0.04,0.02
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Other Shellfish,Shellfish,0.10,0.10,0.23
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,0.01,0.01,0.01
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Pollack (Lythe),Demersal,0.13,0.11,0.46
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Scallops,Shellfish,2.72,2.72,3.07
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,0.04,0.02,0.05
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,0.06,0.06,1.27
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.01,0.01,0.16
6,West Bay,Dorset and Somerset,England,UK,10m&Under,Whelks,Shellfish,41.22,41.22,53.15
6,West Bay,Dorset and Somerset,England,UK,Over10m,Bass,Demersal,0.02,0.02,0.24
6,West Bay,Dorset and Somerset,England,UK,Over10m,Bream,Demersal,0.01,0.01,0.06
6,West Bay,Dorset and Somerset,England,UK,Over10m,Brill,Demersal,0.03,0.03,0.33
6,West Bay,Dorset and Somerset,England,UK,Over10m,Cod,Demersal,0.00,0.00,0.01
6,West Bay,Dorset and Somerset,England,UK,Over10m,Cuttlefish,Shellfish,0.18,0.18,0.59
6,West Bay,Dorset and Somerset,England,UK,Over10m,Gurnard,Demersal,0.35,0.35,0.39
6,West Bay,Dorset and Somerset,England,UK,Over10m,Lemon Sole,Demersal,0.08,0.07,0.32
6,West Bay,Dorset and Somerset,England,UK,Over10m,Lobsters,Shellfish,0.00,0.00,0.04
6,West Bay,Dorset and Somerset,England,UK,Over10m,Mackerel,Pelagic,0.03,0.03,0.05
6,West Bay,Dorset and Somerset,England,UK,Over10m,Monks or Anglers,Demersal,0.15,0.05,0.49
6,West Bay,Dorset and Somerset,England,UK,Over10m,Mullet,Demersal,0.00,0.00,0.01
6,West Bay,Dorset and Somerset,England,UK,Over10m,Other Demersal,Demersal,1.12,1.11,1.16
6,West Bay,Dorset and Somerset,England,UK,Over10m,Plaice,Demersal,0.66,0.63,2.19
6,West Bay,Dorset and Somerset,England,UK,Over10m,Skates and Rays,Demersal,2.97,1.42,3.44
6,West Bay,Dorset and Somerset,England,UK,Over10m,Sole,Demersal,0.09,0.08,1.60
6,West Bay,Dorset and Somerset,England,UK,Over10m,Squid,Shellfish,0.02,0.02,0.24
6,West Bay,Dorset and Somerset,England,UK,Over10m,Turbot,Demersal,0.04,0.03,0.36
6,West Burrafirth,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,4.02,4.02,12.38
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,12.36,10.56,32.11
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,6.84,6.03,13.95
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,5.30,4.78,9.87
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Halibut,Demersal,0.02,0.02,0.19
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Lemon Sole,Demersal,1.03,0.98,3.95
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Ling,Demersal,0.66,0.58,0.66
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Megrim,Demersal,1.35,1.27,5.35
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,2.09,1.72,6.16
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Other Demersal,Demersal,0.04,0.03,0.02
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Plaice,Demersal,2.09,1.99,3.19
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Saithe,Demersal,0.41,0.34,0.34
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,4.17,4.17,17.28
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.03,0.03,0.20
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,8.80,8.61,16.09
6,West Burrafirth,Highlands and Islands,Scotland,UK,Over10m,Witch,Demersal,0.49,0.46,0.48
6,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.87,2.87,11.78
6,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.53,0.53,9.90
6,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.87,0.87,5.75
6,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Other Demersal,Demersal,0.09,0.09,11.02
6,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,2.76,2.76,25.24
6,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,1.00,1.00,1.65
6,West Loch Tarbert,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,8.65,4.50,19.98
6,West Loch Tarbert,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,10.29,10.29,24.34
6,West Mainland (Shetland),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.73,0.73,2.23
6,West Mainland (Shetland),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.73
6,West Mersea,Essex,England,UK,10m&Under,Bass,Demersal,0.15,0.15,1.44
6,West Mersea,Essex,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.11
6,West Mersea,Essex,England,UK,10m&Under,Mullet,Demersal,0.19,0.19,0.51
6,West Mersea,Essex,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,0.00
6,West Mersea,Essex,England,UK,10m&Under,Skates and Rays,Demersal,1.00,0.87,1.33
6,West Mersea,Essex,England,UK,10m&Under,Sole,Demersal,0.12,0.12,0.80
6,West Mersea,Essex,England,UK,10m&Under,Whelks,Shellfish,0.01,0.01,0.01
6,West Mersea,Essex,England,UK,Over10m,Bass,Demersal,0.01,0.01,0.05
6,West Mersea,Essex,England,UK,Over10m,Cod,Demersal,0.00,0.00,0.00
6,West Mersea,Essex,England,UK,Over10m,Dogfish,Demersal,0.27,0.27,0.12
6,West Mersea,Essex,England,UK,Over10m,Gurnard,Demersal,0.00,0.00,0.00
6,West Mersea,Essex,England,UK,Over10m,Other Demersal,Demersal,0.51,0.47,0.45
6,West Mersea,Essex,England,UK,Over10m,Skates and Rays,Demersal,1.34,1.19,2.07
6,West Mersea,Essex,England,UK,Over10m,Sole,Demersal,1.19,1.15,8.19
6,West Wemyss,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.60,0.60,2.61
6,West Wemyss,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.27,0.27,5.05
6,Westray,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,12.73,12.73,39.82
6,Westray,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.69,0.69,12.69
6,Westray,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.45,0.45,1.29
6,Westray,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,24.75,24.75,55.97
6,Westray,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.25,0.25,4.61
6,Westray,Highlands and Islands,Scotland,UK,Over10m,Whelks,Shellfish,0.14,0.14,0.17
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Bass,Demersal,1.44,1.44,17.58
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Bream,Demersal,0.02,0.02,0.12
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.04,0.03,0.29
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Cod,Demersal,0.02,0.01,0.05
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,13.54,13.54,26.40
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Cuttlefish,Shellfish,0.01,0.01,0.03
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Dogfish,Demersal,0.05,0.05,0.08
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Gurnard,Demersal,0.01,0.01,0.03
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.02
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,2.37,2.37,23.72
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Mackerel,Pelagic,0.20,0.20,0.63
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Monks or Anglers,Demersal,0.04,0.01,0.16
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Mullet,Demersal,0.04,0.04,0.12
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Other Demersal,Demersal,0.32,0.29,0.47
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,0.00
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,0.60,0.58,1.53
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Pollack (Lythe),Demersal,0.05,0.04,0.13
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Scallops,Shellfish,1.08,1.08,1.57
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,3.23,1.55,4.57
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,0.42,0.40,4.10
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.03,0.02,0.24
6,Weymouth,Dorset and Somerset,England,UK,10m&Under,Whelks,Shellfish,4.60,4.60,5.78
6,Weymouth,Dorset and Somerset,England,UK,Over10m,Crabs,Shellfish,16.05,16.05,45.92
6,Weymouth,Dorset and Somerset,England,UK,Over10m,Dogfish,Demersal,0.01,0.01,0.01
6,Weymouth,Dorset and Somerset,England,UK,Over10m,Lobsters,Shellfish,1.49,1.49,17.10
6,Weymouth,Dorset and Somerset,England,UK,Over10m,Scallops,Shellfish,4.90,4.90,6.99
6,Weymouth,Dorset and Somerset,England,UK,Over10m,Whelks,Shellfish,78.03,78.03,99.60
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Cod,Demersal,1.05,0.90,3.27
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,4.96,4.96,17.89
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Haddock,Demersal,0.07,0.06,0.08
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Lemon Sole,Demersal,0.09,0.08,0.43
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.18,0.18,3.40
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Monks or Anglers,Demersal,0.02,0.02,0.04
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Plaice,Demersal,0.02,0.02,0.04
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Saithe,Demersal,0.28,0.24,0.23
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,2.89,2.89,4.76
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Skates and Rays,Demersal,0.09,0.09,0.13
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Squid,Shellfish,0.00,0.00,0.01
6,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Witch,Demersal,0.00,0.00,0.00
6,Whitby,Tees Valley and Durham,England,UK,10m&Under,Bass,Demersal,0.01,0.01,0.08
6,Whitby,Tees Valley and Durham,England,UK,10m&Under,Cod,Demersal,0.01,0.01,0.01
6,Whitby,Tees Valley and Durham,England,UK,10m&Under,Crabs,Shellfish,8.02,8.02,20.35
6,Whitby,Tees Valley and Durham,England,UK,10m&Under,Lobsters,Shellfish,4.86,4.86,59.16
6,Whitby,Tees Valley and Durham,England,UK,10m&Under,Other Demersal,Demersal,0.02,0.02,0.24
6,Whitby,Tees Valley and Durham,England,UK,10m&Under,Whelks,Shellfish,0.08,0.08,0.87
6,Whitby,Tees Valley and Durham,England,UK,Over10m,Cod,Demersal,0.08,0.07,0.10
6,Whitby,Tees Valley and Durham,England,UK,Over10m,Crabs,Shellfish,6.15,6.15,15.41
6,Whitby,Tees Valley and Durham,England,UK,Over10m,Lobsters,Shellfish,1.82,1.82,22.04
6,Whitby,Tees Valley and Durham,England,UK,Over10m,Scallops,Shellfish,44.97,44.97,91.64
6,Whitehaven,Cumbria,England,UK,10m&Under,Brill,Demersal,0.03,0.04,0.14
6,Whitehaven,Cumbria,England,UK,10m&Under,Dogfish,Demersal,4.50,4.40,1.05
6,Whitehaven,Cumbria,England,UK,10m&Under,Gurnard,Demersal,0.02,0.02,0.02
6,Whitehaven,Cumbria,England,UK,10m&Under,Lemon Sole,Demersal,0.01,0.01,0.01
6,Whitehaven,Cumbria,England,UK,10m&Under,Lobsters,Shellfish,0.28,0.28,2.96
6,Whitehaven,Cumbria,England,UK,10m&Under,Monks or Anglers,Demersal,0.01,0.00,0.01
6,Whitehaven,Cumbria,England,UK,10m&Under,Nephrops,Shellfish,0.26,0.26,0.24
6,Whitehaven,Cumbria,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,0.00
6,Whitehaven,Cumbria,England,UK,10m&Under,Plaice,Demersal,2.60,2.58,1.19
6,Whitehaven,Cumbria,England,UK,10m&Under,Skates and Rays,Demersal,0.96,0.47,0.77
6,Whitehaven,Cumbria,England,UK,10m&Under,Sole,Demersal,0.06,0.06,0.19
6,Whitehaven,Cumbria,England,UK,10m&Under,Turbot,Demersal,0.01,0.01,0.03
6,Whitehaven,Cumbria,England,UK,Over10m,Brill,Demersal,0.05,0.05,0.21
6,Whitehaven,Cumbria,England,UK,Over10m,Cod,Demersal,0.02,0.02,0.03
6,Whitehaven,Cumbria,England,UK,Over10m,Crabs,Shellfish,2.09,2.09,5.11
6,Whitehaven,Cumbria,England,UK,Over10m,Haddock,Demersal,0.02,0.02,0.01
6,Whitehaven,Cumbria,England,UK,Over10m,Hake,Demersal,0.02,0.02,0.03
6,Whitehaven,Cumbria,England,UK,Over10m,Halibut,Demersal,0.01,0.01,0.12
6,Whitehaven,Cumbria,England,UK,Over10m,Lemon Sole,Demersal,0.01,0.01,0.01
6,Whitehaven,Cumbria,England,UK,Over10m,Ling,Demersal,0.00,0.00,0.00
6,Whitehaven,Cumbria,England,UK,Over10m,Lobsters,Shellfish,1.09,1.09,12.83
6,Whitehaven,Cumbria,England,UK,Over10m,Megrim,Demersal,0.00,0.00,0.01
6,Whitehaven,Cumbria,England,UK,Over10m,Monks or Anglers,Demersal,0.05,0.05,0.14
6,Whitehaven,Cumbria,England,UK,Over10m,Nephrops,Shellfish,11.75,5.85,24.96
6,Whitehaven,Cumbria,England,UK,Over10m,Plaice,Demersal,0.08,0.07,0.06
6,Whitehaven,Cumbria,England,UK,Over10m,Sole,Demersal,0.00,0.00,0.03
6,Whitehaven,Cumbria,England,UK,Over10m,Turbot,Demersal,0.00,0.00,0.02
6,Whitehaven,Cumbria,England,UK,Over10m,Whelks,Shellfish,156.67,156.67,205.42
6,Whitehaven,Cumbria,England,UK,Over10m,Whiting,Demersal,0.00,0.00,0.00
6,Whitehaven,Cumbria,England,UK,Over10m,Witch,Demersal,0.01,0.01,0.01
6,Whitehead,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.18,0.18,0.38
6,Whitehead,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.45
6,Whitehills,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.90,0.90,2.79
6,Whitehills,North Eastern Scotland,Scotland,UK,10m&Under,Haddock,Demersal,0.09,0.08,0.11
6,Whitehills,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.11
6,Whitehills,North Eastern Scotland,Scotland,UK,10m&Under,Mackerel,Pelagic,0.45,0.45,1.21
6,Whitehills,North Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,0.41,0.41,1.81
6,Whitstable,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.47,0.47,6.81
6,Whitstable,Kent,England,UK,10m&Under,Other Demersal,Demersal,0.83,0.60,0.90
6,Whitstable,Kent,England,UK,10m&Under,Scallops,Shellfish,0.67,0.67,1.46
6,Whitstable,Kent,England,UK,10m&Under,Skates and Rays,Demersal,0.12,0.06,0.35
6,Whitstable,Kent,England,UK,10m&Under,Sole,Demersal,0.01,0.01,0.05
6,Whitstable,Kent,England,UK,Over10m,Cockles,Shellfish,240.50,240.50,674.07
6,Wick,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,6.58,6.58,21.02
6,Wick,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.13,0.13,2.40
6,Wick,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,12.86,12.86,16.21
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,8.02,8.02,24.47
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,2.01,2.00,1.11
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.03,0.03,0.63
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Mackerel,Pelagic,0.25,0.25,0.12
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Saithe,Demersal,0.05,0.04,0.03
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,1.85,1.85,3.05
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,2.68,2.68,13.80
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Whelks,Shellfish,2.20,2.20,2.77
6,Wick,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,0.63,0.62,0.68
6,Winterton,East Anglia,England,UK,10m&Under,Crabs,Shellfish,2.25,2.25,3.57
6,Winterton,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,1.87
6,Withernsea,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,6.18,6.18,14.79
6,Withernsea,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,1.54,1.54,18.45
6,Withernsea,East Riding and North Lincolnshire,England,UK,10m&Under,Other Demersal,Demersal,0.05,0.05,0.13
6,Wivenhoe,Essex,England,UK,10m&Under,Bass,Demersal,0.00,0.00,0.01
6,Wivenhoe,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.14,0.10,0.21
6,Wivenhoe,Essex,England,UK,10m&Under,Skates and Rays,Demersal,0.99,0.88,0.72
6,Wivenhoe,Essex,England,UK,10m&Under,Sole,Demersal,2.00,1.93,10.20
6,Wivenhoe,Essex,England,UK,Over10m,Other Demersal,Demersal,0.01,0.01,0.01
6,Wivenhoe,Essex,England,UK,Over10m,Plaice,Demersal,0.00,0.00,0.00
6,Wivenhoe,Essex,England,UK,Over10m,Skates and Rays,Demersal,0.37,0.26,0.38
6,Wivenhoe,Essex,England,UK,Over10m,Sole,Demersal,0.31,0.30,1.55
6,Wivenhoe,Essex,England,UK,Over10m,Whiting,Demersal,0.01,0.01,0.00
6,Workington,Cumbria,England,UK,10m&Under,Lobsters,Shellfish,0.48,0.48,5.08
6,Workington,Cumbria,England,UK,10m&Under,Plaice,Demersal,0.03,0.03,0.02
6,Workington,Cumbria,England,UK,10m&Under,Skates and Rays,Demersal,0.17,0.08,0.05
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Bass,Demersal,0.00,0.00,0.01
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Bream,Demersal,0.00,0.00,0.01
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.02,0.02,0.01
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Mackerel,Pelagic,0.04,0.04,0.07
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Mullet,Demersal,0.13,0.13,0.39
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,0.29,0.29,0.36
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Other Pelagic,Pelagic,0.00,0.00,0.00
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,0.01,0.01,0.01
6,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Sole,Demersal,0.00,0.00,0.01
7,Aberaeron,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.09,0.09,0.83
7,Aberdaran,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.49,0.49,0.97
7,Aberdaran,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,3.55,3.55,41.89
