Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
1,Boulogne,Foreign,France,UK,Over10m,Turbot,Demersal,0.10,0.09,1.07
1,Boulogne,Foreign,France,UK,Over10m,Whiting,Demersal,45.91,44.25,53.09
1,Bowmore,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.41,0.41,0.55
1,Bracadale,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.19,0.19,2.89
1,Brancaster Staithe,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,0.30
1,Bremerhaven,Foreign,Germany,UK,Over10m,Cod,Demersal,496.66,178.10,735.06
1,Bremerhaven,Foreign,Germany,UK,Over10m,Haddock,Demersal,75.79,24.69,74.27
1,Bremerhaven,Foreign,Germany,UK,Over10m,Halibut,Demersal,0.01,0.01,0.00
1,Bremerhaven,Foreign,Germany,UK,Over10m,Other Demersal,Demersal,6.46,3.09,1.38
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Bass,Demersal,0.16,0.16,0.96
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Cod,Demersal,0.10,0.09,0.15
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,8.68,8.68,9.21
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Dogfish,Demersal,0.06,0.06,0.03
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,2.03,2.03,33.59
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Pollack (Lythe),Demersal,0.02,0.02,0.03
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Sole,Demersal,0.00,0.00,0.00
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Whiting,Demersal,0.03,0.03,0.02
1,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Crabs,Shellfish,60.81,60.81,66.52
1,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Lobsters,Shellfish,11.13,11.13,175.95
1,Brightlingsea,Essex,England,UK,10m&Under,Other Shellfish,Shellfish,5.77,5.77,14.51
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Bass,Demersal,0.97,0.97,6.51
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.01,0.01,0.04
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,0.83,0.71,1.31
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Crabs,Shellfish,0.04,0.01,0.02
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.79,0.79,0.16
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Gurnard,Demersal,0.01,0.01,0.00
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Herring,Pelagic,0.00,0.00,0.00
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.01
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.15
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,0.06,0.05,0.05
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,0.15,0.15,0.20
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Pollack (Lythe),Demersal,0.01,0.01,0.02
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Skates and Rays,Demersal,0.42,0.20,0.57
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Sole,Demersal,0.33,0.32,2.90
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Turbot,Demersal,0.03,0.03,0.32
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Whelks,Shellfish,1.07,1.07,0.97
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.03,0.03,0.03
1,Brixham,Devon,England,UK,10m&Under,Bass,Demersal,0.03,0.03,0.19
1,Brixham,Devon,England,UK,10m&Under,Brill,Demersal,0.21,0.20,1.14
1,Brixham,Devon,England,UK,10m&Under,Cod,Demersal,1.34,1.15,2.28
1,Brixham,Devon,England,UK,10m&Under,Crabs,Shellfish,1.87,1.87,5.58
1,Brixham,Devon,England,UK,10m&Under,Cuttlefish,Shellfish,0.00,0.00,0.01
1,Brixham,Devon,England,UK,10m&Under,Dogfish,Demersal,3.01,3.01,0.63
1,Brixham,Devon,England,UK,10m&Under,Gurnard,Demersal,0.15,0.15,0.09
1,Brixham,Devon,England,UK,10m&Under,Haddock,Demersal,0.01,0.01,0.01
1,Brixham,Devon,England,UK,10m&Under,Herring,Pelagic,0.03,0.03,0.01
1,Brixham,Devon,England,UK,10m&Under,Lemon Sole,Demersal,7.15,6.82,33.46
1,Brixham,Devon,England,UK,10m&Under,Ling,Demersal,0.04,0.03,0.05
1,Brixham,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.07
1,Brixham,Devon,England,UK,10m&Under,Mackerel,Pelagic,1.21,1.21,0.57
1,Brixham,Devon,England,UK,10m&Under,Monks or Anglers,Demersal,0.09,0.03,0.23
1,Brixham,Devon,England,UK,10m&Under,Mullet,Demersal,0.00,0.00,0.01
1,Brixham,Devon,England,UK,10m&Under,Other Demersal,Demersal,1.55,1.43,1.28
1,Brixham,Devon,England,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,0.00
1,Brixham,Devon,England,UK,10m&Under,Plaice,Demersal,1.80,1.72,2.26
1,Brixham,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,2.10,1.80,5.05
1,Brixham,Devon,England,UK,10m&Under,Scallops,Shellfish,1.66,1.66,2.64
1,Brixham,Devon,England,UK,10m&Under,Skates and Rays,Demersal,0.89,0.68,1.70
1,Brixham,Devon,England,UK,10m&Under,Sole,Demersal,0.06,0.06,0.45
1,Brixham,Devon,England,UK,10m&Under,Squid,Shellfish,18.26,18.26,52.06
1,Brixham,Devon,England,UK,10m&Under,Turbot,Demersal,0.17,0.16,1.69
1,Brixham,Devon,England,UK,10m&Under,Whelks,Shellfish,6.03,6.03,4.96
1,Brixham,Devon,England,UK,10m&Under,Whiting,Demersal,2.73,2.32,1.19
1,Brixham,Devon,England,UK,Over10m,Bass,Demersal,1.36,1.36,8.67
1,Brixham,Devon,England,UK,Over10m,Bream,Demersal,0.35,0.35,0.44
1,Brixham,Devon,England,UK,Over10m,Brill,Demersal,11.18,10.26,58.69
1,Brixham,Devon,England,UK,Over10m,Cod,Demersal,3.40,2.91,7.88
1,Brixham,Devon,England,UK,Over10m,Crabs,Shellfish,3.31,3.31,7.42
1,Brixham,Devon,England,UK,Over10m,Cuttlefish,Shellfish,297.59,297.59,540.87
1,Brixham,Devon,England,UK,Over10m,Dogfish,Demersal,21.96,21.96,5.25
1,Brixham,Devon,England,UK,Over10m,Gurnard,Demersal,69.82,69.79,34.98
1,Brixham,Devon,England,UK,Over10m,Haddock,Demersal,1.75,1.50,1.90
1,Brixham,Devon,England,UK,Over10m,Hake,Demersal,0.06,0.05,0.10
1,Brixham,Devon,England,UK,Over10m,Halibut,Demersal,0.00,0.00,0.01
1,Brixham,Devon,England,UK,Over10m,Herring,Pelagic,0.34,0.34,0.14
1,Brixham,Devon,England,UK,Over10m,Horse Mackerel,Pelagic,0.04,0.04,0.01
1,Brixham,Devon,England,UK,Over10m,Lemon Sole,Demersal,43.65,41.59,211.69
1,Brixham,Devon,England,UK,Over10m,Ling,Demersal,0.59,0.52,0.65
1,Brixham,Devon,England,UK,Over10m,Lobsters,Shellfish,0.10,0.10,1.48
1,Brixham,Devon,England,UK,Over10m,Mackerel,Pelagic,39.15,39.15,26.57
1,Brixham,Devon,England,UK,Over10m,Megrim,Demersal,0.04,0.04,0.07
1,Brixham,Devon,England,UK,Over10m,Monks or Anglers,Demersal,54.60,18.60,127.59
1,Brixham,Devon,England,UK,Over10m,Mullet,Demersal,1.00,0.99,4.14
1,Brixham,Devon,England,UK,Over10m,Other Demersal,Demersal,59.46,58.48,24.62
1,Brixham,Devon,England,UK,Over10m,Other Pelagic,Pelagic,55.70,55.70,12.15
1,Brixham,Devon,England,UK,Over10m,Other Shellfish,Shellfish,16.21,16.21,7.70
1,Brixham,Devon,England,UK,Over10m,Plaice,Demersal,33.07,31.51,44.04
1,Brixham,Devon,England,UK,Over10m,Pollack (Lythe),Demersal,2.20,1.89,4.51
1,Brixham,Devon,England,UK,Over10m,Scallops,Shellfish,95.61,95.61,165.99
1,Brixham,Devon,England,UK,Over10m,Skates and Rays,Demersal,12.47,7.42,21.97
1,Brixham,Devon,England,UK,Over10m,Sole,Demersal,25.73,24.57,213.31
1,Brixham,Devon,England,UK,Over10m,Squid,Shellfish,63.61,63.61,174.45
1,Brixham,Devon,England,UK,Over10m,Turbot,Demersal,10.66,9.79,105.35
1,Brixham,Devon,England,UK,Over10m,Whelks,Shellfish,4.92,4.92,4.14
1,Brixham,Devon,England,UK,Over10m,Whiting,Demersal,10.28,8.72,5.86
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.24,0.24,0.32
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.25
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.85,1.85,17.99
1,Broadstairs,Kent,England,UK,10m&Under,Cod,Demersal,0.14,0.12,0.00
1,Broadstairs,Kent,England,UK,10m&Under,Other Demersal,Demersal,0.01,0.01,0.00
1,Broadstairs,Kent,England,UK,10m&Under,Skates and Rays,Demersal,0.10,0.05,0.00
1,Broadstairs,Kent,England,UK,10m&Under,Sole,Demersal,0.13,0.12,0.00
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.27,0.27,0.49
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.06,0.06,1.05
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,0.04,0.04,0.12
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,1.03,1.03,1.27
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.06,0.06,0.88
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,1.17,1.10,4.08
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Cod,Demersal,2.07,1.81,4.50
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Haddock,Demersal,11.99,11.05,12.51
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Ling,Demersal,0.01,0.01,0.02
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Megrim,Demersal,0.52,0.49,1.84
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Monks or Anglers,Demersal,6.36,5.21,13.66
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,0.40,0.36,1.26
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Other Demersal,Demersal,0.03,0.03,0.04
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Plaice,Demersal,0.07,0.07,0.07
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Saithe,Demersal,0.06,0.05,0.07
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,39.95,39.95,87.38
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Skates and Rays,Demersal,0.18,0.16,0.16
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Squid,Shellfish,0.01,0.01,0.02
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Whiting,Demersal,0.05,0.04,0.06
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Witch,Demersal,0.02,0.02,0.02
1,Bunbeg,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,9.73,9.73,12.63
1,Bunessan,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.14,0.14,0.27
1,Bunessan,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.08
1,Bunessan,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,0.07,0.07,0.15
1,Bunessan,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.03,0.03,0.46
1,Bunessan,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.46,0.46,4.38
1,Bunessan,Highlands and Islands,Scotland,UK,Over10m,Shrimps and Prawns,Shellfish,0.00,0.00,0.00
1,Burghead,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.01
1,Burghead,North Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,2.43,2.27,10.51
1,Burghead,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,0.91,0.80,3.61
1,Burnmouth,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,1.36,1.36,1.90
1,Burnmouth,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.21,0.21,3.61
1,Burnmouth,Eastern Scotland,Scotland,UK,Over10m,Crabs,Shellfish,10.01,10.01,14.15
1,Burnmouth,Eastern Scotland,Scotland,UK,Over10m,Lobsters,Shellfish,1.63,1.63,27.32
1,Burnmouth,Eastern Scotland,Scotland,UK,Over10m,Other Demersal,Demersal,0.01,0.01,0.02
1,Burnmouth,Eastern Scotland,Scotland,UK,Over10m,Whelks,Shellfish,0.02,0.02,0.01
1,Burntisland,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.63
1,Burntisland,Eastern Scotland,Scotland,UK,Over10m,Whelks,Shellfish,4.53,4.53,3.17
1,Burray,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.14,0.14,0.19
1,Burray,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,0.01,0.01,0.02
1,Burray,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.01,0.01,0.10
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,0.11,0.11,0.61
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Bream,Demersal,0.01,0.01,0.08
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Brill,Demersal,0.00,0.00,0.00
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.88,0.85,1.68
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,1.36,1.36,2.41
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.00,0.00,0.01
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,0.06,0.06,0.17
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Herring,Pelagic,0.00,0.00,0.00
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.00
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.00,0.00,0.01
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.14
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,0.03,0.03,0.08
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,0.01,0.00,0.01
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.04,0.04,0.15
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,0.02,0.02,0.04
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.49,0.48,1.11
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Saithe,Demersal,0.01,0.01,0.02
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Sardines,Pelagic,0.00,0.00,0.00
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Whiting,Demersal,0.31,0.31,0.71
1,Caernarvon,West Wales and the Valleys,Wales,UK,10m&Under,Scallops,Shellfish,1.25,1.25,2.62
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.59,1.59,2.57
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.07,0.07,1.11
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,2.31,1.32,7.17
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,0.74,0.74,3.99
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,40.03,21.99,102.54
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,9.78,9.78,23.69
1,Cardigan,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.17
1,Cardigan,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.06,0.06,1.44
1,Carnlough,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.26,0.26,0.26
1,Carnlough,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.46,0.46,5.47
1,Carradale,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.30,0.75,3.06
1,Carradale,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,15.10,8.85,40.29
1,Carron,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.23,0.23,0.49
1,Carron,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.36,0.36,3.43
1,Castlebay,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.38,1.38,1.75
1,Castlebay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.18
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Cod,Demersal,1.41,1.20,2.87
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Gurnard,Demersal,0.05,0.05,0.09
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Haddock,Demersal,1.80,1.54,2.10
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Hake,Demersal,96.76,87.11,245.70
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Lemon Sole,Demersal,0.33,0.31,1.05
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Ling,Demersal,1.80,1.58,2.19
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Megrim,Demersal,68.19,65.44,250.35
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Monks or Anglers,Demersal,125.30,106.17,490.58
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Nephrops,Shellfish,0.44,0.44,1.92
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Other Demersal,Demersal,12.11,11.96,44.61
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Other Shellfish,Shellfish,4.87,4.87,4.71
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Pollack (Lythe),Demersal,0.12,0.11,0.25
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Saithe,Demersal,0.26,0.22,0.21
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Skates and Rays,Demersal,15.25,10.25,17.96
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Squid,Shellfish,27.98,27.98,32.91
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Turbot,Demersal,0.08,0.07,0.65
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Whiting,Demersal,0.03,0.03,0.04
1,Castletown Bere,Foreign,Ireland,UK,Over10m,Witch,Demersal,16.00,15.09,43.87
1,Charlestown,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,3.32,1.99,3.27
1,Charlestown,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.21,0.21,3.16
1,Cherbourg,Foreign,France,UK,Over10m,Bass,Demersal,0.11,0.11,1.29
1,Cherbourg,Foreign,France,UK,Over10m,Brill,Demersal,0.06,0.05,0.26
1,Cherbourg,Foreign,France,UK,Over10m,Cod,Demersal,0.01,0.00,0.02
1,Cherbourg,Foreign,France,UK,Over10m,Crabs,Shellfish,25.42,25.42,72.05
1,Cherbourg,Foreign,France,UK,Over10m,Cuttlefish,Shellfish,0.20,0.20,0.34
1,Cherbourg,Foreign,France,UK,Over10m,Dogfish,Demersal,1.53,1.53,0.92
1,Cherbourg,Foreign,France,UK,Over10m,Gurnard,Demersal,0.15,0.15,0.36
1,Cherbourg,Foreign,France,UK,Over10m,Lobsters,Shellfish,1.02,1.02,12.31
1,Cherbourg,Foreign,France,UK,Over10m,Monks or Anglers,Demersal,0.08,0.03,0.20
1,Cherbourg,Foreign,France,UK,Over10m,Mullet,Demersal,0.01,0.01,0.13
1,Cherbourg,Foreign,France,UK,Over10m,Other Demersal,Demersal,0.36,0.34,0.28
1,Cherbourg,Foreign,France,UK,Over10m,Plaice,Demersal,0.03,0.03,0.06
1,Cherbourg,Foreign,France,UK,Over10m,Pollack (Lythe),Demersal,0.14,0.12,0.39
1,Cherbourg,Foreign,France,UK,Over10m,Skates and Rays,Demersal,10.73,10.73,43.24
1,Cherbourg,Foreign,France,UK,Over10m,Sole,Demersal,0.15,0.14,1.82
1,Cherbourg,Foreign,France,UK,Over10m,Squid,Shellfish,0.13,0.13,0.70
1,Cherbourg,Foreign,France,UK,Over10m,Turbot,Demersal,0.01,0.01,0.16
1,Cherbourg,Foreign,France,UK,Over10m,Whelks,Shellfish,0.08,0.08,0.08
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Bass,Demersal,0.30,0.30,1.73
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.02,0.02,0.10
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Cod,Demersal,0.12,0.10,0.29
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,0.58,0.58,1.01
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Herring,Pelagic,0.00,0.00,0.00
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,0.46
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Other Demersal,Demersal,0.03,0.03,0.04
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Other Shellfish,Shellfish,0.01,0.01,0.21
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,0.01,0.01,0.03
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Pollack (Lythe),Demersal,0.00,0.00,0.01
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,0.37,0.18,0.68
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,0.23,0.22,2.20
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.01,0.01,0.05
1,Christchurch,Dorset and Somerset,England,UK,10m&Under,Whiting,Demersal,0.01,0.01,0.02
1,Cillero,Foreign,Spain,UK,Over10m,Hake,Demersal,42.04,37.87,108.81
1,Cillero,Foreign,Spain,UK,Over10m,Ling,Demersal,0.03,0.02,0.04
1,Cillero,Foreign,Spain,UK,Over10m,Other Demersal,Demersal,0.15,0.14,0.50
1,Clovelly,Devon,England,UK,10m&Under,Bass,Demersal,0.03,0.03,0.28
1,Clovelly,Devon,England,UK,10m&Under,Cod,Demersal,0.03,0.03,0.07
1,Coll,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.03,0.03,0.07
1,Coll,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.03
1,Coll,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.04,0.04,0.47
1,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,5.85,5.85,12.24
1,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.09
1,Collafirth,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,0.53,0.53,1.16
1,Conwy,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,0.48
1,Conwy,West Wales and the Valleys,Wales,UK,Over10m,Crabs,Shellfish,0.06,0.06,0.06
1,Conwy,West Wales and the Valleys,Wales,UK,Over10m,Lobsters,Shellfish,0.04,0.04,0.62
1,Conwy,West Wales and the Valleys,Wales,UK,Over10m,Other Shellfish,Shellfish,0.01,0.01,0.11
1,Corunna,Foreign,Spain,UK,Over10m,Hake,Demersal,22.54,20.31,69.64
1,Corunna,Foreign,Spain,UK,Over10m,Monks or Anglers,Demersal,100.94,55.33,203.92
1,Cove (Leith),Eastern Scotland,Scotland,UK,10m&Under,Cod,Demersal,0.02,0.02,0.05
1,Cove (Leith),Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,2.10,2.10,2.93
1,Cove (Leith),Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.50,0.50,8.59
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,6.82,6.10,27.70
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Bream,Demersal,0.00,0.00,0.01
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,2.16,1.85,3.04
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,0.50,0.37,0.70
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,0.00,0.00,0.00
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Herring,Pelagic,0.01,0.01,0.01
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Horse Mackerel,Pelagic,0.00,0.00,0.01
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.00
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.00,0.00,0.00
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.16
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,4.69,4.69,4.68
1,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Megrim,Demersal,0.00,0.00,0.00
